,n_cells,highly_variable,means,dispersions,dispersions_norm
Stx1a,1347,True,1.2617557327376,1.435032751622031,1.0162983
Stx2,240,True,0.058328456925383826,0.9442729925070872,0.84733117
Stx3,844,True,0.22761633601315828,0.3562981247594069,0.5742606
Stxbp3a,396,True,0.25431596322384287,1.971510230814286,1.3244064
Stxbp4,1736,True,0.24887413808473915,0.8323966133005205,0.7953729
Styx,884,True,0.20685862351775794,0.7036372990934692,0.73557377
Suclg2,82,True,0.05410345193204959,1.6989491220663002,1.197822
Sulf1,162,True,0.06343338180999705,1.1183795452093752,0.92819065
Sulf2,1024,True,0.3985730075319104,0.896714334419147,0.7505134
Sult1a1,193,True,0.030938285345375075,1.6307979772913577,1.1661708
Sumf1,1298,True,0.08717028593062744,0.423567496924831,0.6055022
Sumf2,1794,True,0.23137962179409682,0.38297484826125566,0.58664995
Sun1,1411,True,0.6860621116785764,0.9251031410905698,0.62993455
Suox,480,True,0.08341655275859727,0.686630428997657,0.7276754
Supt7l,1686,True,0.24090193632315116,0.4522144518851882,0.6188066
Surf4,1141,True,0.3049116467897227,0.755268080869374,0.54085076
Susd3,37,True,0.09936529173621972,2.5716809332463426,1.603141
Susd5,130,True,0.044486591099659585,1.286811792825935,1.0064149
Suv39h1,584,True,0.22885984859423858,0.822460882041954,0.7907585
Suv420h2,161,True,0.015393341986971747,0.2913249520507634,0.5440854
Suz12,1063,True,0.223406559509488,0.4224028054663969,0.6049613
Sv2b,1086,True,1.1871596979697248,1.452381133255773,1.0382009
Svil,153,True,0.0374797458931834,1.0772863875882772,0.90910596
Swap70,175,True,0.07155653094976869,1.5734991656377868,1.1395599
Syap1,508,True,0.10532944561181791,0.4117510657768017,0.6000144
Sybu,1300,True,0.48710708007011744,0.7746420691055529,0.5695684
Sycp2,740,True,0.06038220778819326,1.0842621811213957,0.9123457
Syde1,168,True,0.030893057937521833,0.4729934644319181,0.6284569
Syde2,104,True,0.0219472383540946,0.21724431283199036,0.50968045
Syk,259,True,0.03716325178061278,2.4026649901499755,1.5246456
Syne1,1806,True,1.7626238371841787,1.5018132824392392,0.8644873
Syne2,492,True,0.1465309763944015,0.960619697460595,0.85492295
Syngr2,64,True,0.09348590682936365,2.0463271844563176,1.3591533
Synj2,944,True,0.260552209526663,0.3297137146746845,0.56191415
Synm,336,True,0.03610197278153528,0.2211032224534651,0.51147264
Synpo2,47,True,0.014677533732857271,1.7557696003064718,1.2242109
Synpr,1118,True,2.3564884000318,3.760117256569662,2.1558812
Sypl,1282,True,0.7150766214526678,1.7339851308610927,1.7128916
Syt17,403,True,0.09560400349003088,0.2323331758110857,0.5166881
Syt6,241,True,0.10745161752067818,0.930847916354688,0.84109616
Syt9,146,True,0.02983482586193779,0.6307148707252287,0.70170677
Sytl1,75,True,0.013086679294875392,0.3152271895575878,0.5551862
Sytl5,215,True,0.06134892531680878,0.5148857596234997,0.64791274
Tab1,608,True,0.19454296802723559,0.6202175000708144,0.6968315
Tab2,937,True,0.3078776651291784,1.1629011756120555,1.1450763
Tab3,479,True,0.1343415220587404,0.6024611451997424,0.688585
Tac1,296,True,0.6683301251637034,3.0128075274261272,3.4250197
Tac2,224,True,0.8221242267037212,3.3077864569854754,3.8779886
Tacc1,1764,True,1.69898134080224,1.4072460861352851,0.72708267
Tacc2,968,True,0.20370850764531634,0.3431461984386223,0.5681525
Tacc3,233,True,0.05251175419913696,1.4050791147970634,1.0613413
Tacr1,1800,True,0.12815394979641967,0.6886910085755998,0.72863233
Tacr3,82,True,0.025143542585493284,0.44052792510191824,0.61337906
Tada2b,392,True,0.07899993827655429,0.27612225460640616,0.53702486
Taf1a,1580,True,0.21248648421263794,0.542935384832516,0.6609397
Taf2,984,True,0.24850006988471895,0.3745003601762181,0.5827142
Taf4b,129,True,0.03967476236714002,1.4991855086168382,1.1050466
Taf5l,370,True,0.0827765136265492,0.563097372832315,0.67030346
Taf9b,1199,True,0.7059188880499058,0.9981307773288741,0.72770625
Tagap,523,True,0.08919334059792527,2.4878020489421977,1.5641854
Tagln,93,True,0.12742981334367642,4.569248794496388,2.5308623
Tagln2,324,True,0.08191857111221462,2.3945671979863565,1.5208848
Taldo1,1597,True,0.8276788375180263,1.483792095415613,1.3689075
Tanc1,395,True,0.1103027296164184,0.8771932875803434,0.8161776
Tank,981,True,0.45729634781902023,1.0972610007005075,1.0477793
Tap2,68,True,0.01666978347453924,1.319585220978073,1.0216358
Tapbp,1637,True,0.16104929820588354,0.7619387682205746,0.7626505
Tapbpl,1806,True,0.2493145778432609,0.3905342369878499,0.5901607
Tapt1,694,True,0.16227231658570945,0.41528673856121323,0.60165644
Tarbp2,621,True,0.13157942692627195,0.2453067700543539,0.52271336
Tax1bp3,298,True,0.16076494178575576,1.9770671099721684,1.326987
Taz,712,True,0.18221056669001556,0.536261959927575,0.65784043
Tbc1d1,530,True,0.10492548603228788,0.3284166158552694,0.5613117
Tbc1d12,740,True,0.11388773855162701,0.46859349580911014,0.62641346
Tbc1d14,990,True,0.38655338281360146,1.2023551290559142,1.203558
Tbc1d19,1175,True,0.43485245175365567,0.7844560796492485,0.5841155
Tbc1d22a,488,True,0.11758931822000372,0.5766484667568873,0.67659694
Tbc1d25,249,True,0.04158564017320447,0.20620265158080286,0.5045524
Tbc1d2b,419,True,0.0764419507178616,0.5858233305785965,0.68085796
Tbc1d4,226,True,0.08955061513306752,1.2462008151318305,0.98755413
Tbc1d5,981,True,0.2352367385093239,0.996297409679839,0.8714926
Tbc1d8,483,True,0.07024849346688117,0.2609296970597538,0.5299691
Tbc1d8b,1629,True,0.08231072087383565,0.8196454227372981,0.78945094
Tbc1d9b,823,True,0.16314264867125997,0.4019178232742075,0.59544754
Tbccd1,688,True,0.200495904302471,0.8048788512042496,0.78259295
Tbcd,814,True,0.1820927165345014,0.4666597695270886,0.62551534
Tbck,524,True,0.08189148297854075,0.24477845619861516,0.52246803
Tbl1x,644,True,0.1398993452390877,0.23549110772825166,0.51815474
Tbl2,324,True,0.06060427624547813,0.4059744363798599,0.5973315
Tbl3,778,True,0.2867456312623658,1.5157346253977302,1.6680734
Tbr1,675,True,0.19342944523534714,0.4015362784088473,0.59527034
Tbrg3,1557,True,0.4371607840071952,0.9794419123740042,0.87313867
Tbx18,240,True,0.018785594606349747,2.7236181658032765,1.6737045
Tbx3,36,True,0.013275629386696694,1.5188170780310664,1.1141641
Tbxas1,36,True,0.03819914449219361,2.7092060567083407,1.6670111
Tceanc,1439,True,0.0762291416170638,1.016727634190087,0.8809809
Tcerg1l,262,True,0.048572780113195026,0.7106306486994994,0.7388217
Tcf12,756,True,0.18983358255422228,0.6899457263670107,0.7292151
Tcf3,407,True,0.012534270339914708,0.8192475802609047,0.78926617
Tcf7l2,223,True,0.20761663058976015,2.766945770895668,1.6938269
Tcirg1,177,True,0.062233215921532595,1.465063321073017,1.0891994
Tcn2,169,True,0.1912503855806439,2.456234053044183,1.5495244
Tcp11l2,1639,True,0.7755535049101336,1.043769391030294,0.7888087
Tdp2,611,True,0.10761513151245783,0.29349954987683496,0.5450953
Tdrd7,546,True,0.12135686593515851,0.6091976839366181,0.69171363
Tead1,1623,True,0.03726564637050171,0.4909684760371762,0.63680494
Tec,40,True,0.0209400534488212,1.7151642961256888,1.2053528
Tef,1273,True,0.46683907062539926,0.78563047665655,0.58585626
Tek,126,True,0.1971419451555072,3.2809272314244735,1.932533
Telo2,544,True,0.11670314636545112,0.4877761175971005,0.63532233
Tenc1,83,True,0.014856770044355474,0.8352932945936041,0.7967182
Tep1,745,True,0.05250382867011856,1.1715778082041857,0.9528973
Tes,69,True,0.028785533545841943,2.2601022721980746,1.4584359
Tesk2,125,True,0.02671077173833499,0.9374758551489132,0.8441744
Tet1,1362,True,0.22178570981708587,1.0424600554784522,0.8929317
Tex10,1014,True,0.23442954897669832,0.6084351539016787,0.69135946
Tfcp2l1,1759,True,0.03359892077733847,0.8048382322412323,0.78257406
Tfdp2,660,True,0.11392211355598046,0.41488002152098746,0.60146755
Tfpi,89,True,0.04007609391238136,1.7199579983222077,1.207579
Tfrc,1409,True,0.8477042293373181,1.6707013077919224,1.6260192
Tgds,1122,True,0.09980313252616699,0.8742561890249566,0.81481355
Tgfa,274,True,0.053265310566831876,1.7878543344636317,1.2391119
Tgfb1i1,507,True,0.14163899513494538,0.3682538039818631,0.5798131
Tgfb2,294,True,0.05142836105124469,0.8432080587257311,0.800394
Tgfb3,483,True,0.10351427913592731,0.40514625712278585,0.5969469
Tgfbi,23,True,0.016276641021389576,1.8792351437537143,1.2815515
Tgfbr1,227,True,0.26673973670940904,3.469481560438318,4.5640693
Tgfbr2,189,True,0.08758682674286737,1.8437757133815358,1.2650832
Tgfbr3,321,True,0.1568830106837662,1.822351874315054,1.2551334
Tgif1,24,True,0.022959296276131358,1.940170693543879,1.3098514
Tgm2,47,True,0.014457912982184256,0.7421794529277337,0.75347376
Tgoln1,1678,True,1.0463532732398722,0.9004014952287309,0.5663972
Tgtp1,76,True,0.014787692483000109,2.3336207654309993,1.4925797
Tgtp2,11,True,0.015967231662648292,2.2812383145511284,1.468252
Th,62,True,0.14149158472290832,2.8652653260423966,1.739489
Thada,1039,True,0.1498879857426662,0.6544653441583114,0.7127371
Thap11,440,True,0.08737069653077541,0.24079906613288704,0.52061987
Thap6,1739,True,0.03894878458017086,0.5548942312156392,0.6664937
Thbd,202,True,0.09342122305393656,2.238591111548508,1.4484456
Thbs1,76,True,0.016105736932033658,2.1070378970826593,1.3873489
Thbs2,326,True,0.11843547633203713,0.7964748282784464,0.7786899
Thbs3,232,True,0.05119434093189802,0.4478641823891535,0.61678624
Thnsl2,162,True,0.03699671105932343,0.6245550587029726,0.698846
Thoc2,1566,True,0.8553067460845419,1.0229254479107783,0.73494077
Thoc6,622,True,0.12633525025809306,0.40185633315311287,0.595419
Thrb,1701,True,1.7903637123344285,1.4712456222252146,0.82007295
Thrsp,474,True,0.24008645261316444,1.3940708676272642,1.0562288
Thsd1,59,True,0.0249319761940798,1.5259323410098937,1.1174686
Thsd7a,1048,True,0.5750407109187051,1.3999313974418341,1.2656498
Thsd7b,368,True,0.08558864353125412,0.7385534797486513,0.75178975
Thtpa,762,True,0.2501416672458157,0.4429409893040388,0.61449975
Thumpd1,991,True,0.22187943402922025,0.39347177027653424,0.591525
Thumpd3,966,True,0.4046533220416623,0.735852799714376,0.5120719
Ticam1,112,True,0.03410533033930967,1.1552520569218845,0.9453152
Tifa,63,True,0.02079223830409424,1.1593653867202132,0.9472255
Tifab,24,True,0.018437697180494223,1.7381196431818176,1.2160138
Tigd2,448,True,0.08676355050717825,0.26456055246308186,0.5316553
Timeless,171,True,0.048534470821932026,0.3313628137346373,0.56268
Timp3,643,True,0.48797938304351013,2.928746014931994,3.762549
Timp4,479,True,0.21360234387671412,2.1148232011232584,1.3909645
Tiparp,721,True,0.2529979564208991,0.8946919316524765,0.8243044
Tjap1,285,True,0.042312265154005005,1.0828772925228123,0.9117025
Tjp1,1223,True,0.2550628880513805,0.7540262185404469,0.7589757
Tjp2,273,True,0.06685189742838585,1.0756274952314373,0.9083355
Tk2,636,True,0.15801980080524336,0.7594319997128086,0.7614863
Tlcd1,95,True,0.049231084224285064,1.4617610460735266,1.0876658
Tlcd2,1399,True,0.012735684843488032,0.3882078692605748,0.58908033
Tle4,848,True,0.32832595971064593,1.0491454483630223,0.97645867
Tlk2,1120,True,0.25653089589224465,0.3603194657350374,0.57612824
Tln1,831,True,0.14214624147778418,1.9469858737209373,1.3130165
Tln2,1681,True,0.2447610812198184,0.47690624104887697,0.6302741
Tlr3,180,True,0.08259513212258611,2.341682492543401,1.4963238
Tlr4,66,True,0.03933028549623211,2.3435949184050484,1.4972119
Tlr5,15,True,0.01541490948130153,2.3175676490783843,1.4851242
Tlr7,22,True,0.02398187318170945,2.4513717555631693,1.5472662
Tm4sf1,54,True,0.1490448921788204,2.8550772632330186,1.7347574
Tm6sf1,585,True,0.14682114426138362,1.0805200449993537,0.91060776
Tm7sf3,764,True,0.12755883725266662,0.9743629820710165,0.8613057
Tm9sf1,721,True,0.23132752866719375,0.6068423342406849,0.6906197
Tm9sf2,1321,True,0.46944493962277983,0.7522954750199263,0.53644454
Tmbim1,275,True,0.14166559434629306,1.9439949129173346,1.3116275
Tmc6,84,True,0.013707181280465969,1.6766782566149427,1.1874788
Tmc7,376,True,0.15507505691544768,1.572281642946791,1.1389943
Tmcc3,293,True,0.15014455528240947,1.6512995842025637,1.1756923
Tmco7,248,True,0.03989036378716711,0.5698443552075786,0.67343694
Tmed1,614,True,0.1737949202205754,0.24468449945532128,0.5224244
Tmed10,1675,True,0.8709643190811993,1.0221304819556023,0.7338472
Tmed7,1035,True,0.34455338071811586,1.1116140975289166,1.0690546
Tmed8,895,True,0.23704193651780997,0.5642784129318636,0.67085195
Tmeff1,942,True,0.368074079306597,1.1125061884378034,1.0703769
Tmeff2,1237,True,0.7566739060357232,1.4112918660299487,1.2808596
Tmem100,177,True,0.31858096191631446,2.5643966450853175,3.222482
Tmem104,429,True,0.04103515478970963,0.3582996241058332,0.5751901
Tmem106a,49,True,0.01324247976250971,1.0286489316133134,0.88651747
Tmem110,524,True,0.07597322467894324,0.5224156596949514,0.6514098
Tmem115,559,True,0.12323971228325466,0.3521384088020026,0.57232875
Tmem117,297,True,0.05065378348686343,0.20717608487934508,0.5050045
Tmem119,53,True,0.10863421044851253,2.7644499742965682,1.6926678
Tmem123,68,True,0.06164781503335878,2.533313761930184,1.5853223
Tmem125,93,True,0.030743129335350748,1.135672516616582,0.93622196
Tmem129,943,True,0.4919794372670065,1.1710684550465258,1.1571825
Tmem130,1669,True,1.4358454118191635,1.4970540625382955,0.8370414
Tmem131,1008,True,0.201299597931656,0.21882301089027617,0.51041365
Tmem132b,1453,True,0.7479309936143889,0.8922899158668627,0.5860032
Tmem132c,412,True,0.3052592507219993,0.9963367238645753,0.89818144
Tmem136,1398,True,0.18842293169318935,0.7497828997490602,0.757005
Tmem140,75,True,0.043899838967874284,1.9233606205818288,1.3020444
Tmem144,130,True,0.059209733031052966,1.3920986823726051,1.0553129
Tmem146,101,True,0.023356690208035807,1.3528708759880437,1.0370945
Tmem154,19,True,0.022191440711746478,2.20887176668417,1.434643
Tmem159,526,True,0.23120852943985354,0.5263949352051797,0.6532579
Tmem161a,605,True,0.14333766602472195,0.45152595632880976,0.6184868
Tmem163,196,True,0.037968483914362874,0.47608377022944565,0.6298921
Tmem164,428,True,0.10330890446993796,0.6126779802197942,0.69332993
Tmem168,582,True,0.22254122392023232,1.118927108262678,0.928445
Tmem169,637,True,0.1504760271108644,0.22768013314553148,0.51452714
Tmem173,456,True,0.04983978042683518,2.316977033405235,1.4848499
Tmem176a,196,True,0.1451097118083235,1.6243249557488257,1.1631646
Tmem176b,297,True,0.3609995045769046,2.1812558136525984,2.6545608
Tmem177,507,True,0.20671847490928127,0.5556684075805107,0.66685325
Tmem179b,377,True,0.09948043098796001,0.7777127282888242,0.7699763
Tmem18,743,True,0.2840967654124043,1.2277758485715664,1.2412386
Tmem186,614,True,0.20012092624151942,0.7097769316650778,0.7384252
Tmem19,958,True,0.33882848693396683,0.7288459454097174,0.5016858
Tmem194,401,True,0.019560063794746504,0.36062602635002694,0.5762706
Tmem194b,348,True,0.08739014279186835,0.6102940104229895,0.6922228
Tmem198b,861,True,0.023262296971199296,0.27193970921459576,0.5350824
Tmem2,1018,True,0.16559712678291919,1.811009389374272,1.2498657
Tmem200a,766,True,0.16380228880178027,0.8486614790167156,0.8029267
Tmem204,91,True,0.17085122365936123,3.048926806596944,1.8247861
Tmem209,1789,True,0.3986078423752811,0.981979650745392,0.8769003
Tmem214,852,True,0.18570707775887366,0.3897103389406065,0.58977807
Tmem215,259,True,0.10273312623238653,0.36290609415781033,0.5773295
Tmem218,825,True,0.22914401996073613,0.3027138590233213,0.5493747
Tmem229a,484,True,0.24208861905351622,1.6391035886274916,1.1700282
Tmem229b,603,True,0.18354586974484502,0.8911160184046854,0.8226437
Tmem231,708,True,0.11252536040453294,0.24597332924512574,0.52302295
Tmem37,88,True,0.040704269498765974,1.2081656301420511,0.96988964
Tmem39a,348,True,0.09191835160928695,1.0272782291548033,0.8858809
Tmem40,61,True,0.01709490994019989,0.295542565332858,0.5460442
Tmem43,1063,True,0.5421604434041681,0.924321868408125,0.62888855
Tmem44,1013,True,0.26346691570177105,0.3894370709752029,0.58965117
Tmem45a,19,True,0.029008857820770183,2.649403287597148,1.6392372
Tmem47,1186,True,0.5691741864570201,1.317975128074541,1.1559241
Tmem62,791,True,0.23292642895843607,0.5388620677047583,0.65904796
Tmem63a,89,True,0.14925702496711177,2.466493268533189,1.5542891
Tmem63b,1172,True,0.15453085692334823,0.24184549682129056,0.5211059
Tmem63c,731,True,0.16127886329281685,0.49443619234489794,0.63841546
Tmem64,689,True,0.18568002572608702,0.44328496464686434,0.6146595
Tmem67,768,True,0.17708563995686266,0.392778907417978,0.5912032
Tmem8,432,True,0.06875606218559775,0.43057475506322745,0.60875654
Tmem80,624,True,0.10985269956486189,0.20789660113335387,0.50533915
Tmem81,72,True,0.01390589366277188,0.5508140124621913,0.66459876
Tmem86a,256,True,0.07521203207150384,0.728066011862655,0.7469191
Tmem87a,1606,True,0.16861127341099824,0.22847264369320408,0.5148952
Tmem88,1493,True,0.06546941941414137,0.4038169670765678,0.59632957
Tmem88b,1807,True,0.19710894434681392,0.38260885076407974,0.58647996
Tmem98,94,True,0.11714415562368034,1.7766053842869667,1.2338876
Tmod3,1805,True,0.39426477017383216,0.9160808780994842,0.77922
Tmpo,859,True,0.22185371620106145,0.98123071407219,0.8644953
Tmppe,1803,True,0.161125465543401,0.25483706863608646,0.5271395
Tmprss7,274,True,0.10012576959383607,0.6880882618229455,0.7283524
Tmtc1,1376,True,0.2805359942757226,0.7727935580587514,0.56682837
Tmtc2,206,True,0.033689245413748195,0.3964431458988725,0.592905
Tmtc3,666,True,0.18477004464412128,1.0171769725209532,0.8811896
Tmtc4,522,True,0.22623895722188675,1.0914731389320222,0.91569465
Tmx1,1584,True,1.0025246679403332,0.9355841601698369,0.6147944
Tnf,8,True,0.013200311822034362,2.0510721405449663,1.3613569
Tnfaip3,78,True,0.039526142917718256,2.2726600057159416,1.464268
Tnfaip6,1385,True,0.19470991311015678,2.1376400444720787,1.4015613
Tnfaip8,843,True,0.05127862777867987,1.9092955936189524,1.2955123
Tnfaip8l2,25,True,0.019792530649966618,1.7260439286787141,1.2104055
Tnfaip8l3,146,True,0.08806569900518246,1.0944414010118901,0.9170732
Tnfrsf11b,41,True,0.015881342921638064,1.2436367220573343,0.9863633
Tnfrsf12a,592,True,0.1944204641208691,0.2134146499766063,0.50790185
Tnfrsf19,571,True,0.23419029906998118,1.9034154399903245,1.2927814
Tnfrsf1a,72,True,0.04923847805439729,1.877735123153083,1.2808548
Tnfrsf1b,976,True,0.027253856370665207,1.8017724743997319,1.2455758
Tnfrsf22,766,True,0.014095414084784324,0.7616928988896599,0.7625363
Tnfsf12,89,True,0.02700034234548703,0.7594133472733325,0.7614776
Tnfsf13,69,True,0.01675508196682382,1.510861663977074,1.1104693
Tnip2,418,True,0.08828441100595065,0.35857191170369385,0.5753166
Tnks,1059,True,0.179623866294885,0.33480972462035924,0.56428087
Tnks2,1365,True,0.5183789901262201,0.907210704239264,0.7660719
Tnmd,58,True,0.04035980522076285,1.9062030853332033,1.294076
Tnni1,32,True,0.023389950474491168,1.3282120877519614,1.0256423
Tnni3k,69,True,0.026168874246339065,0.6091070833648213,0.69167155
Tnpo1,590,True,0.08741046799501336,1.116477350820869,0.92730725
Tnr,1023,True,0.2060739863472103,1.3014997562634756,1.0132364
Tns1,270,True,0.09821929074175184,1.8208934877002703,1.254456
Tns3,289,True,0.027591196099487618,0.46606469675723555,0.625239
Tob1,1169,True,0.3064706108554991,1.3049623757594955,1.3556504
Toe1,815,True,0.1823138693469648,0.7412182195075022,0.7530273
Tom1,855,True,0.33098157787172633,0.7518866605615802,0.53583854
Tom1l1,560,True,0.16817092063478278,1.2416658844479114,0.985448
Top2a,51,True,0.028862166393645097,3.133529400839223,1.8640777
Top3a,187,True,0.04163804436413655,1.255481258767968,0.9918642
Topbp1,448,True,0.08451875475567978,0.8121759475603989,0.7859819
Topors,611,True,0.14968585398954073,0.48984895438033804,0.636285
Tor1aip1,810,True,0.12011246761997621,0.6654072081698457,0.71781874
Tor3a,123,True,0.02694958347060536,0.6927317460847522,0.730509
Tox,1435,True,0.7280095641025057,1.2056217827587548,1.0055019
Tox3,533,True,0.1330981040819055,0.22939699222789822,0.5153245
Tpbg,659,True,0.17866259911424187,0.645719602259455,0.7086753
Tpd52l1,557,True,0.16507670736517874,0.38002942694222286,0.585282
Tph2,213,True,0.08641835830498937,0.7095112985213986,0.7383018
Tpk1,253,True,0.04520221154297636,1.2222149357354946,0.97641444
Tpm2,400,True,0.06995821664469254,1.2127472802550268,0.97201747
Tpm3,1719,True,1.0377914050294725,1.1850031761339666,0.9578944
Tpm4,1019,True,0.2084053325270118,1.8214657730709576,1.2547219
Tpmt,1804,True,0.16972041383607442,0.5525016004424947,0.6653825
Tpp1,1397,True,0.7410550963807426,1.13278605392314,0.90798706
Tppp,1698,True,1.4379626616986443,1.2399337013726672,0.5368527
Tppp3,342,True,0.07318474017032754,0.4011465262111803,0.5950894
Tprn,173,True,0.038248389372234036,1.2980954864797307,1.0116553
Tpst2,513,True,0.05679934064613763,0.6496229146252048,0.71048814
Tpx2,1391,True,0.03942080019222916,1.456742062413585,1.0853349
Trabd,299,True,0.04315543479211682,0.40808688032888385,0.5983126
Traf2,422,True,0.14961130223951938,0.42498362412534174,0.6061599
Traf3ip1,679,True,0.15862675411349492,0.25334763865926396,0.5264478
Traf4,93,True,0.016408382626218063,0.7302925322127581,0.7479532
Traf6,1280,True,0.10915469574524578,1.361336458105023,1.0410261
Traf7,1318,True,0.258510500365373,0.867239526986974,0.81155485
Trafd1,987,True,0.24177759736546334,0.40947214182367186,0.598956
Traip,292,True,0.06464567097287294,0.3270803005977123,0.5606911
Trappc8,1082,True,0.3293249381481831,0.8406884560863517,0.6674675
Trdmt1,298,True,0.0712868548168937,0.5104504722957799,0.64585286
Trem2,74,True,0.0982698902204042,2.4084102704036976,1.5273138
Trf,287,True,1.9285208230185578,5.884100041701006,5.4876738
Trh,34,True,0.033396481787507724,2.0368156594383757,1.3547359
Trhde,720,True,0.34428942541533025,0.8285331267330591,0.6494499
Trib1,483,True,0.11226031357984988,0.2727506957373409,0.53545904
Trib2,987,True,0.5114970218646003,1.0610959631511,0.99417263
Tril,185,True,0.12173258197733139,2.1607507666616135,1.4122945
Trim12a,19,True,0.014290836965145675,1.440321622075826,1.0777088
Trim12c,1791,True,0.06764410539434709,0.5422433880763864,0.6606183
Trim16,54,True,0.02640525220030724,2.0832442670821085,1.3762984
Trim24,666,True,0.11720523845171057,0.41185619760507775,0.6000632
Trim25,449,True,0.02337289495603665,1.7616547721009974,1.2269441
Trim26,474,True,0.1438923823006634,1.1056728235217135,0.9222893
Trim30d,22,True,0.030237761711589258,2.7027955707210154,1.6640339
Trim34a,17,True,0.016327567761519782,1.9498661649877627,1.3143543
Trim39,1140,True,0.18882671461280642,0.32077525304133847,0.55776286
Trim45,174,True,0.04686243551447711,1.1869726448679572,0.96004707
Trim59,224,True,0.048057464366252724,1.166504139692266,0.95054096
Trim62,378,True,0.09832939845461793,0.42795204898753764,0.6075385
Trim65,858,True,0.027132185747757734,0.4086197233929023,0.5985601
Trim66,835,True,0.22271302040808427,0.37612718500635106,0.58346975
Trim67,1050,True,0.046147890284935635,0.5623695399516367,0.66996545
Trim68,129,True,0.033492809760476826,0.8231073517715293,0.7910587
Triobp,1260,True,0.01632044679225925,0.21262773260128695,0.5075364
Trip10,105,True,0.019317950256033715,0.26591486932022423,0.5322843
Trip6,69,True,0.014278311595978092,1.5433713303831533,1.1255677
Trit1,655,True,0.1782463221295519,0.5813260271439931,0.6787693
Trmt1,1023,True,0.1697308677497166,0.20658333790041736,0.5047292
Trmt11,934,True,0.25842576622455576,0.2262088698156149,0.51384383
Trmt12,719,True,0.23710756562118862,0.318611884038617,0.55675817
Trmt2a,976,True,0.2920883922059597,0.9135963686460653,0.77553725
Trmt2b,1241,True,0.18020890219116642,0.5787368080556343,0.6775668
Trp53bp2,412,True,0.10647890295706806,0.7807496842944043,0.77138674
Trp53i11,739,True,0.11370842951836434,0.894306788127737,0.8241256
Trp53inp1,198,True,0.08605651598351513,1.647801344810677,1.1740676
Trpc3,514,True,0.09657540841077664,0.2894802789668928,0.5432287
Trpc6,357,True,0.10598708936610639,0.7675152083550647,0.7652403
Trpc7,184,True,0.02204436411101027,0.2810611193180913,0.5393186
Trpm3,1701,True,0.11763527462291286,0.3400168888001752,0.5666992
Trpm7,1589,True,0.5788897043208002,1.0262275119543203,0.7653231
Trps1,603,True,0.21060801462907183,0.826390612678273,0.7925835
Trpv2,721,True,0.23609581011101732,0.5921407775129011,0.68379194
Trub2,792,True,0.18330258467264152,0.6518865015084244,0.7115394
Tsc22d3,1477,True,1.0237022287469595,2.134371480934552,2.2638426
Tsc22d4,284,True,0.07883934553405035,0.9417900174663167,0.846178
Tsen2,751,True,0.24548510812159388,0.23209469408884242,0.51657736
Tsga14,354,True,0.06665978911739548,1.0463509801991067,0.89473873
Tshz1,891,True,0.2466058926984881,0.6069153734508266,0.6906536
Tshz2,156,True,0.03774457358281906,0.3571521744815502,0.57465726
Tsnax,1301,True,0.5943838071260272,1.7890486204317662,1.7866124
Tspan11,126,True,0.04008959106790836,0.6625659754026304,0.7164992
Tspan12,867,True,0.6582215692465565,1.5335296912067624,1.4445155
Tspan14,596,True,0.20740074189123006,1.1879657679005635,0.9605083
Tspan15,1808,True,0.22180733457107635,0.8517565293399549,0.80436414
Tspan18,554,True,0.021803064925688464,2.177011474430418,1.4198463
Tspan2,585,True,0.5880927036739525,3.221750016855391,3.7047586
Tspan33,252,True,0.03237896911609451,0.2962943970795571,0.54639333
Tspan4,284,True,0.07901660465190706,1.5266055303866113,1.1177813
Tspan6,1098,True,0.5233076335718265,0.7839774071935535,0.583406
Tspan9,532,True,0.11486588456913717,1.0640909229990465,0.90297765
Tspo,39,True,0.01905688605184051,1.4310130247639723,1.0733856
Tspyl3,561,True,0.1735419069896269,0.46465858394586146,0.624586
Tsr1,1162,True,0.36938462053666027,0.7449498620826335,0.52555627
Tst,114,True,0.07132772306651831,1.8213932118683036,1.2546881
Tstd2,1443,True,0.12633457328092787,0.8107468905270788,0.7853182
Ttc14,1574,True,0.7758962141337683,0.8883758624953236,0.5807629
Ttc17,1023,True,0.24127037843608154,0.6517156187563321,0.71146005
Ttc21b,681,True,0.14271150912384292,0.6389411125871755,0.70552725
Ttc26,1798,True,0.15347965737066568,0.27886273586690885,0.53829765
Ttc27,695,True,0.18567035463529596,0.23021998889602843,0.5157067
Ttc30a1,202,True,0.07431815084052441,0.4244939897268724,0.60593253
Ttc30b,562,True,0.27697288095745976,0.9304179092805467,0.8004715
Ttc32,128,True,0.020678946017003527,0.9761279739509264,0.8621254
Ttc37,917,True,0.15341242780358144,0.5787204089929526,0.6775592
Ttc7,325,True,0.03333457572492146,1.2549414897471114,0.9916135
Ttf1,1806,True,0.23130193874399693,0.5377290113532737,0.6585217
Ttf2,56,True,0.017206567359804113,2.5907441807980396,1.6119944
Tti1,552,True,0.18600732209661885,1.096751592285808,0.9181461
Tti2,1601,True,0.1230529238660183,0.4724111084732655,0.62818646
Ttll5,882,True,0.20253127106156935,0.5820248870554868,0.6790939
Ttn,239,True,0.051175496493940584,0.7108859996743794,0.73894024
Ttpa,42,True,0.014536905407386305,1.4848732111410918,1.0983996
Ttyh1,1769,True,0.6121471285045867,1.5159617002016046,1.4209949
